"ID_fish","trial","cage","treatment","exploration","log_boldness","log_activity","z_log_boldness","z_log_activity","z_exploration","dens_tot","dens_ces","BS_pre","BS_post_tot","dens_bs2","name","body_condition","z_bc","z_ces","z_bs2","z_dens"
"G/OG",1,"9","C",0.2790309,0.913165973989891,0.514723661543257,0.913165973989891,0.514723661543258,-0.0837709319905308,0,0,2,0,0,"fulton1",0.0260533279055567,-0.21086471483178,-0.4765656241195,-0.607780438155728,-0.622128135524506
"G/OG",2,"9","C",0.2235043,-2.35308909906772,-0.914393824726564,-2.35308909906772,-0.914393824726564,-0.872935439446619,0,0,2,0,0,"fulton2",0.0220192902683643,-1.32101872462179,-0.4765656241195,-0.607780438155728,-0.622128135524506
"G/OO",1,"10","C",0.2830026,1.31980921447008,0.629418932304763,1.31980921447008,0.629418932304763,-0.0273236675395592,0,0,24,0,0,"fulton1",0.0259614350994546,-0.236153315568808,-0.4765656241195,-0.607780438155728,-0.622128135524506
"G/OO",2,"10","C",0.3019845,-0.851753089600784,-0.259155493741701,-0.851753089600783,-0.2591554937417,0.242454092382365,0,0,24,0,0,"fulton2",0.0244863163334489,-0.642101192182436,-0.4765656241195,-0.607780438155728,-0.622128135524506
"G/RB",1,"5","C",0.2313243,-1.10829963991838,1.80134944923936,-1.10829963991838,1.80134944923936,-0.761794716832473,0,0,2,0,0,"fulton1",0.0235054421698228,-0.912034565091372,-0.4765656241195,-0.607780438155728,-0.622128135524506
"G/RB",2,"5","C",0.262309,-0.531232531313087,0.930622785675081,-0.531232531313086,0.930622785675081,-0.321428738829595,0,0,2,0,0,"fulton2",0.0250877302246123,-0.476594049496694,-0.4765656241195,-0.607780438155728,-0.622128135524506
"G/RG",1,"C2","C",0.08152415,0.684207618589592,-2.60802080837984,0.684207618589593,-2.60802080837984,-2.89080966807383,0,0,19,0,0,"fulton1",0.0228497306656547,-1.09248423390613,-0.4765656241195,-0.607780438155728,-0.622128135524506
"G/RG",2,"C2","C",0.258548,-0.21906463669789,-1.89426358355104,-0.219064636697889,-1.89426358355104,-0.374881457212178,0,0,19,0,0,"fulton2",0.0250030225876195,-0.499905315113155,-0.4765656241195,-0.607780438155728,-0.622128135524506
"G/RR",1,"3","C",0.04693487,1.40081884342611,-0.29691282073376,1.40081884342611,-0.29691282073376,-3.38240526575963,0,0,2,0,0,"fulton1",0.0252400548696845,-0.434674803637988,-0.4765656241195,-0.607780438155728,-0.622128135524506
"G/RR",2,"3","C",0.1192118,1.02442528683371,-0.498729634954923,1.02442528683372,-0.498729634954922,-2.35517889382459,0,0,2,0,0,"fulton2",0.0261004384589961,-0.197900044070657,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GB/B",1,"3","C",0.2941712,0.650840246945492,1.8403861087881,0.650840246945492,1.8403861087881,0.131408592637979,0,0,5,0,0,"fulton1",0.031263993486668,1.22309347019186,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GB/B",2,"3","C",0.2853107,1.11037460209111,0.709281889942158,1.11037460209111,0.709281889942158,0.00547990047395829,0,0,5,0,0,"fulton2",0.0209873080304052,-1.60501687301282,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GB/G",1,"4","C",0.1231481,0.678722644818326,-1.75825623276721,0.678722644818326,-1.75825623276721,-2.2992347472228,0,0,6,0,0,"fulton1",0.0209404124918824,-1.61792237236968,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GB/G",2,"4","C",0.1675774,2.04754454839599,-1.24636192563042,2.04754454839599,-1.24636192563042,-1.66778915806159,0,0,6,0,0,"fulton2",0.0325676316109559,1.58185043310423,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GB/R",1,"C1","C",0.1988783,-0.73320561894373,0.560986784902192,-0.73320561894373,0.560986784902192,-1.22292922910083,0,0,8,0,0,"fulton1",0.0265115498122644,-0.0847635395687706,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GB/R",2,"C1","C",0.2274065,-0.689438280099331,0.352720093226421,-0.689438280099331,0.352720093226421,-0.817475934614788,0,0,8,0,0,"fulton2",0.022651991425612,-1.14690142828289,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GG/B",1,"C2","C",0.2601381,0.802755089246645,0.955351984782179,0.802755089246646,0.955351984782179,-0.352282369868348,0,0,0,0,0,"fulton1",0.0259266878824754,-0.245715636431375,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GG/B",2,"C2","C",0.3346995,-0.317680957123978,-1.11691800565023,-0.317680957123978,-1.11691800565023,0.707411731809701,0,0,0,0,0,"fulton2",0.0226395160174576,-1.15033461994642,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GG/G",1,"4","C",0.3528904,0.886677861180265,1.47458087942984,0.886677861180266,1.47458087942984,0.965947508152624,0,0,0,0,0,"fulton1",0.0264127686870338,-0.111947783279159,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GG/G",2,"4","C",0.2968614,-0.495282631349996,-0.592628441532221,-0.495282631349995,-0.59262844153222,0.169642706701479,0,0,0,0,0,"fulton2",0.0291490389311183,0.641064869684992,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GG/R",1,"4","C",0.2228353,1.20922968190537,0.248278689455264,1.20922968190537,0.248278689455264,-0.882443514053891,0,0,5,0,0,"fulton1",0.0285481010829532,0.475688732480835,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GG/R",2,"4","C",0.2527778,1.64718204983972,-0.788104514612348,1.64718204983972,-0.788104514612348,-0.456889666627542,0,0,5,0,0,"fulton2",0.0262293473397715,-0.162424740228438,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GO/B",1,"9","C",0.2928666,1.07018272063418,0.547101538564356,1.07018272063418,0.547101538564356,0.112867136535368,0,0,20,0,0,"fulton1",0.0257383591693076,-0.297543084483479,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GO/B",2,"9","C",0.3537021,-0.04680559475426,-0.888915947765371,-0.0468055947542596,-0.888915947765371,0.977483687762075,0,0,20,0,0,"fulton2",0.0263920793980428,-0.117641408177773,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GO/O",1,"10","C",0.2808456,-0.877235215124145,-0.321510169784801,-0.877235215124145,-0.321510169784801,-0.0579797466544843,0,0,5,0,0,"fulton1",0.0244658780759603,-0.647725734029766,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GO/O",2,"10","C",0.2090164,-1.83894811682188,-0.693682947869506,-1.83894811682188,-0.693682947869506,-1.07884281478696,0,0,5,0,0,"fulton2",0.0242975354706053,-0.69405307035165,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GR/B",1,"C2","C",0.214444,-0.347727671859176,-0.227211085014248,-0.347727671859176,-0.227211085014247,-1.00170376286106,0,0,1,0,0,"fulton1",0.0262026632855853,-0.16976810497029,-0.4765656241195,-0.607780438155728,-0.622128135524506
"GR/B",2,"C2","C",0.3688933,0.0704845488234602,-0.910146728035756,0.0704845488234607,-0.910146728035755,1.19338662195338,0,0,1,0,0,"fulton2",0.0187352480998368,-2.22477642586318,-0.4765656241195,-0.607780438155728,-0.622128135524506
