"ID_fish","trial","cage","treatment","exploration","log_boldness","log_activity","z_log_boldness","z_log_activity","z_exploration","dens_tot","dens_ces","BS_pre","BS_post_tot","dens_bs2","name","body_condition","z_bc","z_ces","z_bs2","z_dens"
"R/GG",3,"8","E",0.3784153,-1.14130227512213,0.868337635676928,-1.14130227512213,0.868337635676928,1.32871679596002,4.86313741836876,2.77893566763929,0,6,2.08420175072947,"fulton3",0.0282657720538684,0.639667601653139,-0.388016514161175,-0.562685248154864,-0.591705710839994
"R/GG",4,"8","E",0.4100753,-1.83894811682188,-0.66574263902329,-1.83894811682188,-0.665742639023289,1.77868038649248,4.86313741836876,2.77893566763929,0,6,2.08420175072947,"fulton4",0.0286320626289073,0.788560821388593,-0.388016514161175,-0.562685248154864,-0.591705710839994
"R/GR",3,"8","E",0.3175151,0.913165973989891,-0.503239324618706,0.913165973989891,-0.503239324618706,0.463180704483547,3.34846342733834,2.60436044348538,2,4,0.744102983852965,"fulton3",0.0269490790880825,0.104445926735442,-0.419709467104978,-0.9228656353722,-0.803539623878615
"R/GR",4,"8","E",0.3964218,-1.24734660118957,-0.380310649509239,-1.24734660118957,-0.380310649509238,1.58463181152927,3.34846342733834,2.60436044348538,2,4,0.744102983852965,"fulton4",0.0313387147356239,1.88878609153098,-0.419709467104978,-0.9228656353722,-0.803539623878615
"R/RB",3,"6","E",0.2516129,1.2782373385266,-2.07187775290169,1.2782373385266,-2.07187775290169,-0.473445654833836,21.6998191681736,17.4804098854732,0,7,4.21940928270042,"fulton3",0.0240710378549354,-1.06544719893168,2.28093684304356,0.0111977332071652,1.76297932288188
"R/RB",4,"6","E",0.2972973,0.286992043481126,-1.1166606900771,0.286992043481127,-1.1166606900771,0.175837878183257,21.6998191681736,17.4804098854732,0,7,4.21940928270042,"fulton4",0.0232114406238687,-1.41486432328879,2.28093684304356,0.0111977332071652,1.76297932288188
"R/RG",3,"6","E",0.1203624,0.943212688725089,0.43570184259709,0.943212688725089,0.43570184259709,-2.33882614248958,5.40832882639265,4.86749594375338,0,1,0.540832882639264,"fulton3",0.0229343095882233,-1.52751513932871,-0.00885250121496529,-0.977498850157931,-0.515458260893243
"R/RG",4,"6","E",0.3019126,1.14902295292911,-1.20447133568529,1.14902295292911,-1.20447133568529,0.241432223078534,5.40832882639265,4.86749594375338,0,1,0.540832882639264,"fulton4",0.0229343095882233,-1.52751513932871,-0.00885250121496529,-0.977498850157931,-0.515458260893243
"R/RR",3,"4","E",0.2862206,-0.51309708217596,0.636512829285375,-0.513097082175959,0.636512829285376,0.0184117346819651,32.8992460589445,24.6744345442084,2,14,8.22481151473612,"fulton3",0.0260804957857081,-0.248623939955076,3.58696343467975,1.08773579335206,3.32926912260837
"R/RR",4,"4","E",0.3677448,-0.47777801281711,0.65077910979285,-0.477778012817109,0.65077910979285,1.17706371659247,32.8992460589445,24.6744345442084,2,14,8.22481151473612,"fulton4",0.0238542972331108,-1.15354995458545,3.58696343467975,1.08773579335206,3.32926912260837
"RB/B",3,"2","E",0.1958106,1.35412470393112,-0.28871255311744,1.35412470393112,-0.28871255311744,-1.26652851231866,6.84324933580227,2.41526447145962,6,17,4.42798486434265,"fulton3",0.0279840660837191,0.525157123435744,-0.454038563758416,0.0672569100505855,-0.314778227957029
"RB/B",4,"2","E",0.2986111,-0.647495119726398,-1.35761129472733,-0.647495119726397,-1.35761129472733,0.194510088077179,6.84324933580227,2.41526447145962,6,17,4.42798486434265,"fulton4",0.0248675280095535,-0.741682429401145,-0.454038563758416,0.0672569100505855,-0.314778227957029
"RB/G",3,"2","E",0.3130631,-2.15111601143708,-0.14394308317968,-2.15111601143708,-0.143943083179679,0.399907239384036,6.33927816752599,3.38094835601386,2,9,2.95832981151213,"fulton3",0.0300530219078887,1.36616564274672,-0.278725176305543,-0.327744517521947,-0.385260843534249
"RB/G",4,"2","E",0.3028233,-1.90838876557546,0.614550614609994,-1.90838876557546,0.614550614609994,0.254375427181438,6.33927816752599,3.38094835601386,2,9,2.95832981151213,"fulton4",0.0243096079559464,-0.968470992354795,-0.278725176305543,-0.327744517521947,-0.385260843534249
"RB/R",3,"2","E",0.2755871,-0.26015157396847,-0.499262207182568,-0.260151573968469,-0.499262207182568,-0.132715487046618,25.4022015241321,16.4055884843353,4,21,8.99661303979678,"fulton3",0.0241011948152024,-1.05318871559203,2.08581027651987,1.29517406508423,2.28077400785847
"RB/R",4,"2","E",0.3142857,0.430480370384652,-1.75571400946467,0.430480370384653,-1.75571400946467,0.417283281259747,25.4022015241321,16.4055884843353,4,21,8.99661303979678,"fulton4",0.0256878532411182,-0.408228954806751,2.08581027651987,1.29517406508423,2.28077400785847
"RG/G",3,"1","E",0.2900378,0.913165973989891,-0.932122037892806,0.913165973989891,-0.932122037892806,0.0726631881810339,13.1297412954678,6.32172729041043,4,18,6.80801400505738,"fulton3",0.0269780170879316,0.116208915640572,0.255153378556224,0.706940968181035,0.564415710136437
"RG/G",4,"1","E",0.316855,-0.117054344872901,-0.761434086803313,-0.117054344872901,-0.761434086803312,0.453799119957001,13.1297412954678,6.32172729041043,4,18,6.80801400505738,"fulton4",0.0277561818378145,0.432524603212917,0.255153378556224,0.706940968181035,0.564415710136437
"RR/B",3,"2","E",0.2466044,0.245566847025337,-0.73323642193339,0.245566847025337,-0.733236421933389,-0.544628303070785,12.1384476659499,2.08087674273427,2,31,10.0575709232156,"fulton3",0.029430803423678,1.11324045218399,-0.514744397606491,1.58032933178279,0.425778874913446
"RR/B",4,"2","E",0.3772819,-0.668248230146872,-0.596362927545204,-0.668248230146872,-0.596362927545204,1.31260849736527,12.1384476659499,2.08087674273427,2,31,10.0575709232156,"fulton4",0.0288636302482677,0.882690593713153,-0.514744397606491,1.58032933178279,0.425778874913446
"RR/R",3,"1","E",0.3167922,0.416304217778824,-0.276345311270164,0.416304217778824,-0.276345311270163,0.452906583207619,4.33233850004814,4.33233850004814,0,0,0,"fulton3",0.0276428472808668,0.386455312215075,-0.106006720910672,-1.12285932798518,-0.665940306911741
"RR/R",4,"1","E",0.2552995,-0.495282631349996,0.562482141264961,-0.495282631349995,0.562482141264962,-0.421050336676635,4.33233850004814,4.33233850004814,0,0,0,"fulton4",0.0299222785594746,1.31301986332746,-0.106006720910672,-1.12285932798518,-0.665940306911741
